Transaction Name,Transaction Name URL,Organization Location,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Diversity Spotlight,Number of Partner Investors,Number of Investors,Investor Names
Series A - Parallel Domain,https://www.crunchbase.com/funding_round/parallel-domain-series-a--789779cb,"San Francisco, California, United States, North America",Parallel Domain,https://www.crunchbase.com/organization/parallel-domain,Series A,11000000,USD,11000000.0,12/9/2020,,6.0,6.0,"ARVO VENTURE CAPITAL, Calibrate Ventures, Costanoa Ventures, Foundry Group, Toyota Ventures, Ubiquity Ventures"
Series A - Tonic.ai,https://www.crunchbase.com/funding_round/tonic-ai-series-a--925721a5,"San Francisco, California, United States, North America",Tonic.ai,https://www.crunchbase.com/organization/tonic-ai,Series A,8000000,USD,8000000.0,12/14/2020,,3.0,9.0,"Anthony Goldbloom, Assaf Wand, Augusto Marietti, Bloomberg Beta, Heavybit, Notable Capital, Octave, Silicon Valley CISO Investments, Xfund"
Series A - TruEra,https://www.crunchbase.com/funding_round/truera-series-a--15df4c92,"Redwood City, California, United States, North America",TruEra,https://www.crunchbase.com/organization/truera,Series A,12184998,USD,12184998.0,12/14/2020,South Asian Founded,3.0,6.0,"B Capital, Conversion Capital, Greylock, Harpoon, Wing Venture Capital, Zero Prime Ventures"
Series A - Runway,https://www.crunchbase.com/funding_round/runwayml-series-a--086c7fac,"New York, New York, United States, North America",Runway,https://www.crunchbase.com/organization/runwayml,Series A,8500000,USD,8500000.0,12/16/2020,,1.0,4.0,"Amplify Partners, Bossa Invest, Compound, Lux Capital"
Series A - Facilio,https://www.crunchbase.com/funding_round/facilio-series-a--69122370,"New York, New York, United States, North America",Facilio,https://www.crunchbase.com/organization/facilio,Series A,3000000,USD,3000000.0,1/1/2021,,,1.0,Prabhu Ramachandran
Series A - Bryte,https://www.crunchbase.com/funding_round/bryte-series-a--79830e9a,"Los Altos, California, United States, North America",Bryte,https://www.crunchbase.com/organization/bryte,Series A,24486817,USD,24486817.0,1/13/2021,,1.0,5.0,"ARCHina Capital Partners, David Mooring, Evolution VC Partners, Leblon Capital, Sand Hill Angels"
Series A - Metropolis,https://www.crunchbase.com/funding_round/metropolis-db86-series-a--4cf382a5,"New York, New York, United States, North America",Metropolis,https://www.crunchbase.com/organization/metropolis-db86,Series A,41000000,USD,41000000.0,1/19/2021,Women Founded,,10.0,"01 Advisors, 3L Capital, Baron Davis, DivcoWest, Dragoneer Investment Group, Gideon Hixon Fund, Halogen Ventures, RXR Realty, Slow Ventures, Starwood Capital Group"
Series A - SetSail,https://www.crunchbase.com/funding_round/setsail-series-a--3469f559,"San Mateo, California, United States, North America",SetSail,https://www.crunchbase.com/organization/setsail,Series A,26000000,USD,26000000.0,1/26/2021,Women Founded,1.0,5.0,"Insight Partners, Neythri Futures Fund, Operator Collective, Team8 Capital, Wing Venture Capital"
Series A - Horizon3.ai,https://www.crunchbase.com/funding_round/horizon3-ai-series-a--2b8110b2,"San Francisco, California, United States, North America",Horizon3.ai,https://www.crunchbase.com/organization/horizon3-ai,Series A,5000000,USD,5000000.0,2/2/2021,,1.0,1.0,SignalFire
Series A - Superb AI,https://www.crunchbase.com/funding_round/superb-ai-series-a--110ba559,"San Mateo, California, United States, North America",Superb AI,https://www.crunchbase.com/organization/superb-ai,Series A,9300000,USD,9300000.0,2/2/2021,,1.0,6.0,"Atinum Partners, Duke Angel Network, KT Investment, Murex Partners, Premier Partners, Stonebridge Ventures"
Series A - Vendia,https://www.crunchbase.com/funding_round/vendia-series-a--c43cbd4f,"San Francisco, California, United States, North America",Vendia,https://www.crunchbase.com/organization/vendia,Series A,15500000,USD,15500000.0,2/3/2021,Women Founded,4.0,13.0,"BMW i Ventures, Canvas Prime, Correlation Ventures, Firebolt Ventures, Floodgate, Future Perfect Ventures, Hummer Winblad Venture Partners, Neythri Futures Fund, Noam Kaiser, Operator Partners, Sorenson Ventures, Swaroop Kolluri, WestWave Capital"
Series A - Immunai,https://www.crunchbase.com/funding_round/immunai-series-a--352cd6fe,"New York, New York, United States, North America",Immunai,https://www.crunchbase.com/organization/immunai,Series A,60000000,USD,60000000.0,2/11/2021,,1.0,7.0,"Catalio Capital Management, Charles and Lynn Schusterman Family Philanthropies, Dexcel Pharma, Duquesne Family Office, Meron Capital, TLV Partners, Viola Group"
Series A - LinearB,https://www.crunchbase.com/funding_round/linear-b-series-a--42e00488,"Santa Monica, California, United States, North America",LinearB,https://www.crunchbase.com/organization/linear-b,Series A,16000000,USD,16000000.0,3/10/2021,,2.0,4.0,"83North, Ariel Maislos, Battery Ventures, TechAviv Founder Partners"
Series A - retrain.ai,https://www.crunchbase.com/funding_round/retrain-ai-series-a--699e1c3c,"New York, New York, United States, North America",retrain.ai,https://www.crunchbase.com/organization/retrain-ai,Series A,9000000,USD,9000000.0,3/10/2021,Women Founded,1.0,2.0,"Square Peg Ventures, TechAviv Founder Partners"
Series A - 3DLOOK,https://www.crunchbase.com/funding_round/3dlook-series-a--868a06be,"San Mateo, California, United States, North America",3DLOOK,https://www.crunchbase.com/organization/3dlook,Series A,6500000,USD,6500000.0,3/16/2021,Women Founded,2.0,4.0,"Almaz Capital, Network.VC, TMT Investments, Zubr Capital"
Series A - Couple,https://www.crunchbase.com/funding_round/couple-ae46-series-a--ac5fe6cd,"Basking Ridge, New Jersey, United States, North America",Couple,https://www.crunchbase.com/organization/couple-ae46,Series A,2000000,USD,2000000.0,3/17/2021,,,1.0,"World Media Group, LLC."
Series A - Relimetrics,https://www.crunchbase.com/funding_round/relimetrics-series-a--4ab13156,"Sunnyvale, California, United States, North America",Relimetrics,https://www.crunchbase.com/organization/relimetrics,Series A,6300000,USD,6300000.0,3/22/2021,,,3.0,"Merus Capital, Newfund, Quest Venture Partners"
Series A - Celential.ai,https://www.crunchbase.com/funding_round/celential-ai-series-a--5637e143,"Sunnyvale, California, United States, North America",Celential.ai,https://www.crunchbase.com/organization/celential-ai,Series A,9500000,USD,9500000.0,3/30/2021,,5.0,3.0,"GSR Ventures, Spider Capital, TSVC"
Series A - Windfall,https://www.crunchbase.com/funding_round/windfall-data-series-a--6e09ecdd,"San Francisco, California, United States, North America",Windfall,https://www.crunchbase.com/organization/windfall-data,Series A,21000000,USD,21000000.0,3/31/2021,,1.0,6.0,"Bonfire Ventures, Bullpen Capital, Cherubic Ventures, En Pointe, EPIQ Capital Group, ValueStream Ventures"
Series A - Auditoria.AI,https://www.crunchbase.com/funding_round/auditoria-series-a--bbb8403e,"San Jose, California, United States, North America",Auditoria.AI,https://www.crunchbase.com/organization/auditoria,Series A,15500000,USD,15500000.0,3/31/2021,Women Founded,1.0,6.0,"B Capital, Engineering Capital, Firebolt Ventures, Neotribe Ventures, Venrock, Workday Ventures"
Series A - Carta Healthcare,https://www.crunchbase.com/funding_round/carta-healthcare-series-a--3117e9c5,"San Francisco, California, United States, North America",Carta Healthcare,https://www.crunchbase.com/organization/carta-healthcare,Series A,17300000,USD,17300000.0,4/7/2021,Women Founded,4.0,10.0,"Asset Management Ventures (AMV), Atypical Ventures, Healthy Ventures, Katalyst Ventures, Mass General Brigham Ventures, Maverick Ventures, Seven Peaks Ventures, Storm Ventures, The CU Healthcare Innovation Fund, Waterline Ventures"
Series A - CrowdAI,https://www.crunchbase.com/funding_round/crowdai-series-a--7310fcea,"San Francisco, California, United States, North America",CrowdAI,https://www.crunchbase.com/organization/crowdai,Series A,6250000,USD,6250000.0,4/8/2021,"Hispanic / Latine Founded, Women Founded, Women Led",2.0,5.0,"Jerry Yang, Susa Ventures, SV Angel, Threshold, Y Combinator"
Series A - Comet,https://www.crunchbase.com/funding_round/comet-ml-series-a--85e4a351,"New York, New York, United States, North America",Comet,https://www.crunchbase.com/organization/comet-ml,Series A,13000000,USD,13000000.0,4/8/2021,,3.0,3.0,"Scale Venture Partners, Trilogy Equity Partners, Two Sigma Ventures"
Series A - Bigeye,https://www.crunchbase.com/funding_round/toro-d120-series-a--ed27b73b,"San Francisco, California, United States, North America",Bigeye,https://www.crunchbase.com/organization/toro-d120,Series A,17000000,USD,17000000.0,4/15/2021,,1.0,7.0,"645 Ventures, basecase capital, BBQ Capital, Bossa Invest, Christopher Golda, Costanoa Ventures, Sequoia Capital"
Series A - PulseData,https://www.crunchbase.com/funding_round/pulsedata-series-a--ee90b804,"New York, New York, United States, North America",PulseData,https://www.crunchbase.com/organization/pulsedata,Series A,16500000,USD,16500000.0,4/19/2021,,2.0,4.0,"Alumni Ventures, Bain Capital Private Equity, Milkbox Partners, Two Bear Capital"
Series A - Databook,https://www.crunchbase.com/funding_round/databook-series-a--cf7bf018,"Palo Alto, California, United States, North America",Databook,https://www.crunchbase.com/organization/databook,Series A,16000000,USD,16000000.0,4/27/2021,,4.0,7.0,"Bossa Invest, Clark Landry, Firebolt Ventures, Haystack, M12 - Microsoft's Venture Fund, Salesforce Ventures, Threshold"
Series A - BoostUp.ai,https://www.crunchbase.com/funding_round/boostup-ai-sales-intelligence-series-a--5fab5408,"Santa Clara, California, United States, North America",BoostUp.ai,https://www.crunchbase.com/organization/boostup-ai-sales-intelligence,Series A,22000000,USD,22000000.0,4/28/2021,,1.0,4.0,"Benhamou Global Ventures, Canaan Partners, Emergent Ventures, Lorimer Ventures"
Series A - Actuate,https://www.crunchbase.com/funding_round/aegis-ai-series-a--c0be29a3,"New York, New York, United States, North America",Actuate,https://www.crunchbase.com/organization/aegis-ai,Series A,8000000,USD,8000000.0,4/29/2021,,1.0,7.0,"Bling Capital, Context Ventures, OCA Ventures, Scribble Ventures, Tensility Venture Partners, Tribeca Venture Partners, Upside Partnership"
Series A - Pachama,https://www.crunchbase.com/funding_round/pachama-series-a--8c5cdfc4,"San Francisco, California, United States, North America",Pachama,https://www.crunchbase.com/organization/pachama,Series A,15000000,USD,15000000.0,4/30/2021,"Hispanic / Latine Founded, Hispanic / Latine Led",5.0,16.0,"Breakthrough Energy Ventures, Climate Pledge Fund, Fabrice Grinda, FJ Labs, James Beshara, Joe Gebbia, Lowercarbon Capital, Manu Ginobilli, Marcos Galperin, MCJ, Oreilly AlphaTech Ventures, Positive Ventures, Ram Shriram, Sahil Lavingia, Saltwater Capital, Tomi Pierucci"
Series A - rct AI,https://www.crunchbase.com/funding_round/rct-ai-series-a--89cc5894,"Burbank, California, United States, North America",rct AI,https://www.crunchbase.com/organization/rct-ai,Series A,2500000,USD,2500000.0,5/1/2021,Women Founded,,1.0,Galaxy Interactive
Series A - Clinch,https://www.crunchbase.com/funding_round/clinch-series-a--db71427b,"New York, New York, United States, North America",Clinch,https://www.crunchbase.com/organization/clinch,Series A,10200000,USD,10200000.0,5/13/2021,,1.0,2.0,"D Squared Capital, Marbruck"
Series A - Optimal Dynamics,https://www.crunchbase.com/funding_round/optimal-dynamics-series-a--ef976971,"New York, New York, United States, North America",Optimal Dynamics,https://www.crunchbase.com/organization/optimal-dynamics,Series A,18400000,USD,18400000.0,5/13/2021,,1.0,8.0,"Bessemer Venture Partners, Embark Ventures, Fitz Gate Ventures, Fusion Fund, John Hess, John Larkin, TenOneTen Ventures, The Westly Group"
Series A - Coiled,https://www.crunchbase.com/funding_round/coiled-series-a--fa16609a,"New York, New York, United States, North America",Coiled,https://www.crunchbase.com/organization/coiled,Series A,21000000,USD,21000000.0,5/18/2021,,5.0,4.0,"Bessemer Venture Partners, Costanoa Ventures, FirstMark, IA Ventures"
Series A - Edge Impulse,https://www.crunchbase.com/funding_round/edge-impulse-series-a--78ff4fbf,"San Jose, California, United States, North America",Edge Impulse,https://www.crunchbase.com/organization/edge-impulse,Series A,15000000,USD,15000000.0,5/18/2021,,2.0,5.0,"Acrew Capital, Canaan Partners, Fika Ventures, Knollwood Investment Advisory, Momenta"
Series A - WeaveGrid,https://www.crunchbase.com/funding_round/weave-grid-series-a--f375440c,"San Francisco, California, United States, North America",WeaveGrid,https://www.crunchbase.com/organization/weave-grid,Series A,15000000,USD,15000000.0,5/20/2021,,4.0,7.0,"Breakthrough Energy Ventures, Climactic VC, Coatue, Grok Ventures, Josh Felser, Ramez Naam, The Westly Group"
Series A - Cloud Metal,https://www.crunchbase.com/funding_round/cloud-metal-series-a--407bcf34,"San Francisco, California, United States, North America",Cloud Metal,https://www.crunchbase.com/organization/cloud-metal,Series A,21000000,USD,21000000.0,5/20/2021,,,,
Series A - Docbot,https://www.crunchbase.com/funding_round/docbot-series-a--ece8a792,"Irvine, California, United States, North America",Docbot,https://www.crunchbase.com/organization/docbot,Series A,4000000,USD,4000000.0,5/24/2021,,3.0,6.0,"Bold Capital Partners, Boutique Venture Partners, Collaborative Fund, Incisive Ventures, Khosla Ventures, SAV (Scale Asia Ventures)"
Series A - Solidus Labs,https://www.crunchbase.com/funding_round/solidus-labs-series-a--2944d7c7,"New York, New York, United States, North America",Solidus Labs,https://www.crunchbase.com/organization/solidus-labs,Series A,20000000,USD,20000000.0,5/24/2021,,2.0,15.0,"645 Ventures, Aleksandr Yampolskiy, Alex Acree, Avon Ventures, Daniel Gorfine, David Krell, Evolution Equity Partners, FTX, Hanaco Venture Capital, J. Christopher Giancarlo, Jeff Fagnan, Marc Epstein, Naval Ravikant, Sam Kassoumeh, Troy Paredes"
Series A - Airbyte,https://www.crunchbase.com/funding_round/airbyte-b3bb-series-a--895453ca,"San Francisco, California, United States, North America",Airbyte,https://www.crunchbase.com/organization/airbyte-b3bb,Series A,26000000,USD,26000000.0,5/25/2021,,3.0,12.0,"8VC, Accel, Astasia Myers, Auren Hoffman, Benchmark, Dev Ittycheria, Duro Ventures, Eric Chernoff, Flex Capital, Shay Banon, SV Angel, Y Combinator"
Series A - Hyro,https://www.crunchbase.com/funding_round/airbud-technologies-inc-series-a--3bd0c516,"New York, New York, United States, North America",Hyro,https://www.crunchbase.com/organization/airbud-technologies-inc,Series A,10500000,USD,10500000.0,5/25/2021,,1.0,6.0,"(ERA) Entrepreneurs Roundtable Accelerator, Hanaco Venture Capital, Mindset Ventures, Spero Ventures, Spider Capital, Twilio"
Series A - Anthropic,https://www.crunchbase.com/funding_round/anthropic-series-a--61db4cbd,"San Francisco, California, United States, North America",Anthropic,https://www.crunchbase.com/organization/anthropic,Series A,124000000,USD,124000000.0,5/28/2021,Women Founded,,5.0,"Center for Emerging Risk Research, Dustin Moskovitz, Eric Schmidt, Jaan Tallinn, James McClave"
Series A - Reflexivity,https://www.crunchbase.com/funding_round/toggle-f75d-series-a--512bef7f,"New York, New York, United States, North America",Reflexivity,https://www.crunchbase.com/organization/toggle-f75d,Series A,7500000,USD,7500000.0,5/31/2021,,,5.0,"Fifth Down Capital, Flucas Ventures, Greycroft, MUFG Innovation Partners, Rose Park Advisors"
Series A - Iterative.ai,https://www.crunchbase.com/funding_round/iterative-ai-series-a--a5ba33c7,"San Francisco, California, United States, North America",Iterative.ai,https://www.crunchbase.com/organization/iterative-ai,Series A,20000000,USD,20000000.0,6/2/2021,,,3.0,"468 Capital, Afore Capital, True Ventures"
Series A - Proper,https://www.crunchbase.com/funding_round/proper-cb14-series-a--e1b1507a,"San Francisco, California, United States, North America",Proper,https://www.crunchbase.com/organization/proper-cb14,Series A,9000000,USD,9000000.0,6/14/2021,,1.0,4.0,"Bling Capital, Expa, MetaProp, QED Investors"
Series A - super.AI,https://www.crunchbase.com/funding_round/canotic-series-a--12bdf11f,"San Francisco, California, United States, North America",super.AI,https://www.crunchbase.com/organization/canotic,Series A,12000000,USD,12000000.0,6/16/2021,,3.0,5.0,"Discovery Ventures, HV Capital, Mosaic Ventures, NFX, PSL Ventures"
Series A - xCures,https://www.crunchbase.com/funding_round/xcures-series-a--7f24af30,"Oakland, California, United States, North America",xCures,https://www.crunchbase.com/organization/xcures,Series A,12690000,USD,12690000.0,6/23/2021,,1.0,5.0,"Boehringer Ingelheim Venture Fund, Harmonix Fund, HealthTech Capital, Metaplanet, Vanedge Capital"
Series A - Rasgo,https://www.crunchbase.com/funding_round/rasgo-5e6c-series-a--caf21cf9,"New York, New York, United States, North America",Rasgo,https://www.crunchbase.com/organization/rasgo-5e6c,Series A,25000000,USD,25000000.0,6/24/2021,,1.0,3.0,"Insight Partners, Unusual Ventures, Zero Prime Ventures"
Series A - Vivoo,https://www.crunchbase.com/funding_round/vivooapp-series-a--1ce84b18,"San Francisco, California, United States, North America",Vivoo,https://www.crunchbase.com/organization/vivooapp,Series A,6324332,USD,6324332.0,6/25/2021,"Women Founded, Women Led",1.0,8.0,"500 Global, Draper Associates, Global Ventures, Halogen Ventures, ONCE Ventures, Otsuka Holdings, Revo Capital, Tim Draper"
Series A - Traptic,https://www.crunchbase.com/funding_round/traptic-series-a--e6bbad77,"Mountain View, California, United States, North America",Traptic,https://www.crunchbase.com/organization/traptic,Series A,5000000,USD,5000000.0,6/30/2021,,1.0,3.0,"Collaborative Fund, Homebrew, K9 Ventures"
Series A - Lacuna Technologies,https://www.crunchbase.com/funding_round/lacuna-technologies-series-a--0739ac88,"Palo Alto, California, United States, North America",Lacuna Technologies,https://www.crunchbase.com/organization/lacuna-technologies,Series A,16000000,USD,16000000.0,7/7/2021,,3.0,5.0,"Citi Impact Fund, JetBlue Ventures, Lauder Partners, Playground Global, Xplorer Capital"
Series A - SuperAnnotate,https://www.crunchbase.com/funding_round/superannotate-ai-series-a--21474ab4,"San Mateo, California, United States, North America",SuperAnnotate,https://www.crunchbase.com/organization/superannotate-ai,Series A,14500000,USD,14500000.0,7/12/2021,,2.0,5.0,"Base10 Partners, Fathom Capital, Plug and Play, Point Nine, Runa Capital"
Series A - NoTraffic,https://www.crunchbase.com/funding_round/notraffic-series-a--eb7f1ed2,"Palo Alto, California, United States, North America",NoTraffic,https://www.crunchbase.com/organization/notraffic,Series A,17500000,USD,17500000.0,7/13/2021,Middle Eastern / North African Founded,2.0,9.0,"2xN, Grove Ventures, lool ventures, Meitav Investment House, Menora Mivtachim, Next Gear Ventures, Nielsen Ventures, North First Ventures, Vektor Partners"
Series A - LiveControl,https://www.crunchbase.com/funding_round/livecontrol-8c26-series-a--a73f5a9a,"San Francisco, California, United States, North America",LiveControl,https://www.crunchbase.com/organization/livecontrol-8c26,Series A,30000000,USD,30000000.0,7/21/2021,,,5.0,"BoxGroup, Coatue, First Round Capital, Susa Ventures, TriplePoint Capital"
Series A - Fero Labs,https://www.crunchbase.com/funding_round/fero-labs-series-a--582cc700,"New York, New York, United States, North America",Fero Labs,https://www.crunchbase.com/organization/fero-labs,Series A,9000000,USD,9000000.0,7/21/2021,,1.0,5.0,"Asymmetric Capital Partners, DI Technology, Innovation Endeavors, Ironwood Ventures, Konstantin von Unger"
Series A - BlueOceanAI,https://www.crunchbase.com/funding_round/blueocean-ai-series-a--c223b65c,"Oakland, California, United States, North America",BlueOceanAI,https://www.crunchbase.com/organization/blueocean-ai,Series A,15000000,USD,15000000.0,7/21/2021,Women Founded,1.0,2.0,"Global Venture Capital, Insight Partners"
Series A - Prodigal,https://www.crunchbase.com/funding_round/prodigal-3824-series-a--9573d594,"Mountain View, California, United States, North America",Prodigal,https://www.crunchbase.com/organization/prodigal-3824,Series A,12000000,USD,12000000.0,7/22/2021,,2.0,7.0,"Accel, Anand Joshi, Eric Sager, Menlo Ventures, MGV, Nicholas Hinrichsen, Y Combinator"
Series A - Guidewheel,https://www.crunchbase.com/funding_round/guidewheel-series-a--52c0df71,"San Francisco, California, United States, North America",Guidewheel,https://www.crunchbase.com/organization/guidewheel,Series A,8000000,USD,8000000.0,7/22/2021,"Women Founded, Women Led",2.0,16.0,"Chandaria Capital, Chang Corporation, Enza Capital, Gaingels, Greycroft, January Ventures, LocalGlobe, Mana Ventures, Matt Kraning, Merus Capital, Musha Ventures, Park Bench Capital, PSP Capital Partners, Savannah Fund, Sunu Capital, Wayne Chang"
Series A - Zone7,https://www.crunchbase.com/funding_round/zone7-series-a--873e0d54,"Palo Alto, California, United States, North America",Zone7,https://www.crunchbase.com/organization/zone7,Series A,8000000,USD,8000000.0,7/22/2021,,1.0,12.0,"Alumni Ventures, Blumberg Capital, J Ventures, John Colquhoun, Jordi Cruyff, Joyance Partners, Kristaps Porzingis, Phil Jones, PLG Ventures, Resolute Ventures, UpWest, ValueStream Ventures"
Series A - Launchable,https://www.crunchbase.com/funding_round/launchable-bbc3-series-a--fc6e1438,"San Jose, California, United States, North America",Launchable,https://www.crunchbase.com/organization/launchable-bbc3,Series A,9500000,USD,9500000.0,7/27/2021,,3.0,5.0,"645 Ventures, Al Zollar, Battery Ventures, GoingVC Partners, Unusual Ventures"
Series A - BioMap,https://www.crunchbase.com/funding_round/biomap-series-a--17842d91,"Palo Alto, California, United States, North America",BioMap,https://www.crunchbase.com/organization/biomap,Series A,100000000,USD,100000000.0,8/2/2021,,,7.0,"Baidu, BlueRun Ventures, GGV Capital, Legend Capital, Robin Li, Verity venture, Xianghe Capital"
Series A - Intelligencia AI,https://www.crunchbase.com/funding_round/intelligencia-series-a--e5511df1,"New York, New York, United States, North America",Intelligencia AI,https://www.crunchbase.com/organization/intelligencia,Series A,12000000,USD,12000000.0,8/10/2021,,3.0,4.0,"Big Pi Ventures, MTIP AG, Synetro Group, ZS Associates"
Series A - Kyndi,https://www.crunchbase.com/funding_round/kyndi-series-a--d1a9227a,"San Mateo, California, United States, North America",Kyndi,https://www.crunchbase.com/organization/kyndi,Series A,34650772,USD,34650772.0,8/10/2021,,4.0,6.0,"7BC Venture Capital, Citrix Startup Accelerator, Intel Capital, Morgan Creek Digital, PivotNorth Capital, UL Ventures"
Series A - AnChain.ai,https://www.crunchbase.com/funding_round/anchain-ai-series-a--ea3befdf,"San Jose, California, United States, North America",AnChain.ai,https://www.crunchbase.com/organization/anchain-ai,Series A,10000000,USD,10000000.0,8/12/2021,,1.0,5.0,"Amino Capital, Fin Capital, Hard Yaka, Nima Capital, Susquehanna International Group"
Series A - TrustLayer,https://www.crunchbase.com/funding_round/trustlayer-series-a--634f76dd,"San Francisco, California, United States, North America",TrustLayer,https://www.crunchbase.com/organization/trustlayer,Series A,15100000,USD,15100000.0,8/17/2021,,3.0,9.0,"Abstract, BoxGroup, Craft Ventures, GTMfund, NFP Ventures, Nine Four Ventures, Propel, PruVen Capital, Sure Ventures"
Series A - Saturn Cloud,https://www.crunchbase.com/funding_round/saturn-cloud-series-a--437f6113,"New York, New York, United States, North America",Saturn Cloud,https://www.crunchbase.com/organization/saturn-cloud,Series A,3000000,USD,3000000.0,8/17/2021,,,1.0,NVIDIA
Series A - Regology,https://www.crunchbase.com/funding_round/regology-series-a--dfb35563,"Palo Alto, California, United States, North America",Regology,https://www.crunchbase.com/organization/regology,Series A,8000000,USD,8000000.0,8/19/2021,,2.0,2.0,"ACME Capital, Taver Capital Partners"
Series A - Hayden AI,https://www.crunchbase.com/funding_round/hayden-technologies-331a-series-a--2a0b9ad9,"San Francisco, California, United States, North America",Hayden AI,https://www.crunchbase.com/organization/hayden-technologies-331a,Series A,20000000,USD,20000000.0,8/19/2021,,,6.0,"Alumni Ventures, Autotech Ventures, BootstrapLabs, Modern Ventures, Propel(X), TYH Ventures"
Series A - CoCoPIE,https://www.crunchbase.com/funding_round/cocopie-series-a--b623372b,"Irvine, California, United States, North America",CoCoPIE,https://www.crunchbase.com/organization/cocopie,Series A,1100000,USD,1100000.0,8/24/2021,,,2.0,"Chuxin Capital, HSG"
Series A - Jeeva.ai,https://www.crunchbase.com/funding_round/jeeva-ai-series-a--3343204f,"Santa Monica, California, United States, North America",Jeeva.ai,https://www.crunchbase.com/organization/jeeva-ai,Series A,16000000,USD,16000000.0,8/25/2021,,,2.0,"Bonfire Ventures, Sapphire Ventures"
Series A - Involve.ai,https://www.crunchbase.com/funding_round/involveai-series-a--eafb4411,"Santa Monica, California, United States, North America",Involve.ai,https://www.crunchbase.com/organization/involveai,Series A,16000000,USD,16000000.0,8/25/2021,Women Founded,1.0,10.0,"1745 Ventures, Bonfire Ventures, Fenwick & West, Gokul Rajaram, Greycroft, GTMfund, LaunchCapital, Michael Whitfield, Sapphire Ventures, Stanford University"
Series A - Workera,https://www.crunchbase.com/funding_round/workera-series-a--02632a72,"Palo Alto, California, United States, North America",Workera,https://www.crunchbase.com/organization/workera,Series A,16000000,USD,16000000.0,8/26/2021,,2.0,7.0,"AI Fund, Lake Dai, Mehran Sahami, New Enterprise Associates, Owl Ventures, Pieter Abbeel, Richard"
Series A - Claim Genius,https://www.crunchbase.com/funding_round/claims-genius-series-a--f3f89b1e,"Iselin, New Jersey, United States, North America",Claim Genius,https://www.crunchbase.com/organization/claims-genius,Series A,6000000,USD,6000000.0,9/1/2021,,,,
Series A - Novi Connect,https://www.crunchbase.com/funding_round/novi-connect-series-a--002f30ba,"Larkspur, California, United States, North America",Novi Connect,https://www.crunchbase.com/organization/novi-connect,Series A,10300000,USD,10300000.0,9/7/2021,"Women Founded, Women Led",2.0,4.0,"Defy.vc, Greylock, Thomas Layton, Yannis Skoufalos"
Series A - Tome,https://www.crunchbase.com/funding_round/magical-tome-series-a--601a4b9c,"San Francisco, California, United States, North America",Tome,https://www.crunchbase.com/organization/magical-tome,Series A,26000000,USD,26000000.0,9/14/2021,,2.0,4.0,"500 Global, Audacious Ventures, Coatue, Greylock"
Series A - Mutiny,https://www.crunchbase.com/funding_round/mutinyhq-series-a--7b17aae2,"San Francisco, California, United States, North America",Mutiny,https://www.crunchbase.com/organization/mutinyhq,Series A,18500000,USD,18500000.0,9/15/2021,"Middle Eastern / North African Founded, Middle Eastern / North African Led, Women Founded, Women Led",3.0,5.0,"Cowboy Ventures, GTMfund, Sequoia Capital, Uncork Capital, Y Combinator"
Series A - Constructor,https://www.crunchbase.com/funding_round/constructor-io-series-a--c668dc40,"San Francisco, California, United States, North America",Constructor,https://www.crunchbase.com/organization/constructor-io,Series A,55000000,USD,55000000.0,9/15/2021,,1.0,13.0,"Cap Table Coalition, Carl Sparks, David Fraga, David Heath, Jason Finger, Kevin Weil, Melody Hildebrant, Robyn Peterson, Ryan Barretto, Seth Shaw, Silversmith Capital Partners, Vinay Hiremath, Zander Rafael"
Series A - AIxMed,https://www.crunchbase.com/funding_round/aixmed-series-a--53f5dbec,"Santa Clara, California, United States, North America",AIxMed,https://www.crunchbase.com/organization/aixmed,Series A,7769973,USD,7769973.0,9/16/2021,,,,
Series A - Vintra,https://www.crunchbase.com/funding_round/vintra-inc-series-a--d5a795dc,"San Jose, California, United States, North America",Vintra,https://www.crunchbase.com/organization/vintra-inc,Series A,9125000,USD,9125000.0,9/20/2021,,3.0,5.0,"Bonfire Ventures, Lavrock Ventures, Marbruck, Morpheus Ventures, Vertex Ventures US"
Series A - intenseye,https://www.crunchbase.com/funding_round/intenseye-series-a--bdbc02d3,"New York, New York, United States, North America",intenseye,https://www.crunchbase.com/organization/intenseye,Series A,25000000,USD,25000000.0,9/21/2021,,2.0,4.0,"Air Street Capital, Alexandre Dalyac, Insight Partners, Point Nine"
Series A - Phiar Technologies,https://www.crunchbase.com/funding_round/phiar-technologies-inc-series-a--5121c973,"Redwood City, California, United States, North America",Phiar Technologies,https://www.crunchbase.com/organization/phiar-technologies-inc,Series A,12000000,USD,12000000.0,9/27/2021,Women Founded,3.0,6.0,"Cambridge Mobile Telematics, GFR Fund, Norwest, State Farm Ventures, Telenav, The Venture Reality Fund/VRF"
Series A - Arize AI,https://www.crunchbase.com/funding_round/arize-ai-series-a--bd5e7e8c,"Berkeley, California, United States, North America",Arize AI,https://www.crunchbase.com/organization/arize-ai,Series A,19000000,USD,19000000.0,9/28/2021,Women Founded,2.0,5.0,"Battery Ventures, Foundation Capital, Swift Ventures, The House Fund, Trinity Ventures"
